date,T2M,PRECTOTCORR,RH2M,WS2M,location
2021-11-18,21.41,0.55,66.08,1.85,Kisumu_Kenya
2021-11-19,21.4,0.84,68.75,1.31,Kisumu_Kenya
2021-11-20,21.43,10.54,71.42,1.4,Kisumu_Kenya
2021-11-21,20.9,7.65,77.59,1.15,Kisumu_Kenya
2021-11-22,21.36,3.18,71.29,2.38,Kisumu_Kenya
2021-11-23,21.59,1.02,68.07,2.45,Kisumu_Kenya
2021-11-24,21.16,4.36,72.55,1.25,Kisumu_Kenya
2021-11-25,20.82,9.56,76.4,1.27,Kisumu_Kenya
2021-11-26,20.8,11.33,74.15,1.94,Kisumu_Kenya
2021-11-27,20.79,19.41,76.52,1.29,Kisumu_Kenya
2021-11-28,20.46,6.13,74.66,2.27,Kisumu_Kenya
2021-11-29,20.6,23.24,75.14,2.5,Kisumu_Kenya
2021-11-30,20.58,14.38,76.72,2.28,Kisumu_Kenya
2021-12-01,20.31,1.22,75.26,2.36,Kisumu_Kenya
2021-12-02,20.56,4.06,74.53,2.07,Kisumu_Kenya
2021-12-03,20.28,18.3,80.29,1.22,Kisumu_Kenya
2021-12-04,20.74,6.13,77.14,2.11,Kisumu_Kenya
2021-12-05,20.65,3.23,73.64,2.64,Kisumu_Kenya
2021-12-06,20.6,1.8,73.54,2.66,Kisumu_Kenya
2021-12-07,21.06,4.2,72.48,2.23,Kisumu_Kenya
2021-12-08,20.89,9.93,74.99,1.2,Kisumu_Kenya
2021-12-09,20.63,16.2,79.16,1.21,Kisumu_Kenya
2021-12-10,20.46,12.69,74.37,2.38,Kisumu_Kenya
2021-12-11,19.55,0.21,68.27,3.84,Kisumu_Kenya
2021-12-12,19.39,0.18,71.41,4.39,Kisumu_Kenya
2021-12-13,20.11,3.05,72.25,3.47,Kisumu_Kenya
2021-12-14,20.55,16.6,76.24,1.76,Kisumu_Kenya
2021-12-15,20.58,9.02,76.83,1.67,Kisumu_Kenya
2021-12-16,20.6,1.54,74.14,3.64,Kisumu_Kenya
2021-12-17,20.08,4.18,71.97,3.85,Kisumu_Kenya
2021-12-18,20.31,6.12,75.21,2.18,Kisumu_Kenya
2021-12-19,20.11,5.52,78.18,2.21,Kisumu_Kenya
2021-12-20,20.26,1.87,76.54,3.46,Kisumu_Kenya
2021-12-21,20.32,4.05,75.03,4.28,Kisumu_Kenya
2021-12-22,19.77,3.34,76.55,4.0,Kisumu_Kenya
2021-12-23,20.4,6.51,74.36,3.43,Kisumu_Kenya
2021-12-24,21.07,2.16,76.72,2.62,Kisumu_Kenya
2021-12-25,20.65,5.01,76.88,3.1,Kisumu_Kenya
2021-12-26,20.88,2.36,75.17,3.25,Kisumu_Kenya
2021-12-27,20.72,0.36,71.03,3.13,Kisumu_Kenya
2021-12-28,20.81,4.67,74.48,2.08,Kisumu_Kenya
2021-12-29,19.69,4.51,81.89,1.48,Kisumu_Kenya
2021-12-30,19.57,6.78,80.79,1.28,Kisumu_Kenya
2021-12-31,20.29,0.55,75.21,1.04,Kisumu_Kenya
2022-01-01,20.41,0.17,67.17,1.28,Kisumu_Kenya
2022-01-02,20.41,0.11,69.74,1.0,Kisumu_Kenya
2022-01-03,19.93,0.43,70.13,0.96,Kisumu_Kenya
2022-01-04,19.6,0.0,64.88,2.45,Kisumu_Kenya
2022-01-05,19.72,0.93,64.8,3.15,Kisumu_Kenya
2022-01-06,20.72,0.49,70.62,2.32,Kisumu_Kenya
2022-01-07,20.92,0.12,70.97,3.17,Kisumu_Kenya
2022-01-08,20.59,0.1,71.17,3.79,Kisumu_Kenya
2022-01-09,20.17,0.0,65.55,4.08,Kisumu_Kenya
2022-01-10,20.25,0.0,63.77,3.39,Kisumu_Kenya
2022-01-11,19.63,0.0,63.51,4.6,Kisumu_Kenya
2022-01-12,18.87,0.0,60.49,5.53,Kisumu_Kenya
2022-01-13,18.73,0.01,58.18,4.91,Kisumu_Kenya
2022-01-14,20.17,0.0,56.25,1.62,Kisumu_Kenya
2022-01-15,19.57,14.94,70.59,1.39,Kisumu_Kenya
2022-01-16,19.62,5.42,78.16,1.1,Kisumu_Kenya
2022-01-17,17.6,7.34,88.27,2.18,Kisumu_Kenya
2022-01-18,16.93,31.25,83.8,1.31,Kisumu_Kenya
2022-01-19,19.01,5.69,81.26,1.0,Kisumu_Kenya
2022-01-20,19.69,2.45,72.13,1.28,Kisumu_Kenya
2022-01-21,19.56,2.32,68.4,1.58,Kisumu_Kenya
2022-01-22,20.0,5.31,72.86,2.29,Kisumu_Kenya
2022-01-23,20.02,0.79,69.92,2.06,Kisumu_Kenya
2022-01-24,20.05,0.5,65.89,1.78,Kisumu_Kenya
2022-01-25,19.33,0.2,66.43,3.24,Kisumu_Kenya
2022-01-26,19.78,0.0,60.1,2.82,Kisumu_Kenya
2022-01-27,19.71,0.06,59.96,2.28,Kisumu_Kenya
2022-01-28,20.43,0.05,59.83,2.49,Kisumu_Kenya
2022-01-29,21.13,1.84,63.71,2.42,Kisumu_Kenya
2022-01-30,21.06,2.69,69.21,1.61,Kisumu_Kenya
2022-01-31,19.16,1.29,78.13,1.67,Kisumu_Kenya
2022-02-01,19.71,2.24,74.28,1.2,Kisumu_Kenya
2022-02-02,21.06,0.63,70.94,2.01,Kisumu_Kenya
2022-02-03,21.38,0.31,69.12,2.89,Kisumu_Kenya
2022-02-04,21.23,0.35,68.87,2.01,Kisumu_Kenya
2022-02-05,20.43,5.58,78.05,1.37,Kisumu_Kenya
2022-02-06,19.01,1.98,80.48,1.26,Kisumu_Kenya
2022-02-07,20.59,4.0,72.13,1.31,Kisumu_Kenya
2022-02-08,20.65,0.48,67.42,0.78,Kisumu_Kenya
2022-02-09,20.7,0.01,62.58,2.5,Kisumu_Kenya
2022-02-10,20.55,0.1,59.85,1.97,Kisumu_Kenya
2022-02-11,21.28,0.66,63.4,1.4,Kisumu_Kenya
2022-02-12,21.27,1.86,69.39,1.93,Kisumu_Kenya
2022-02-13,21.55,0.98,68.93,1.19,Kisumu_Kenya
2022-02-14,21.36,1.86,66.54,1.62,Kisumu_Kenya
2022-02-15,21.14,0.78,70.48,1.37,Kisumu_Kenya
2022-02-16,21.02,0.69,72.27,1.37,Kisumu_Kenya
2022-02-17,21.21,1.03,69.37,1.6,Kisumu_Kenya
2022-02-18,20.86,6.11,76.27,1.54,Kisumu_Kenya
2022-02-19,19.7,4.52,81.81,0.92,Kisumu_Kenya
2022-02-20,21.33,1.98,71.65,1.57,Kisumu_Kenya
2022-02-21,20.51,2.82,75.09,1.2,Kisumu_Kenya
2022-02-22,19.68,10.15,81.25,1.06,Kisumu_Kenya
2022-02-23,20.83,2.61,76.8,1.62,Kisumu_Kenya
2022-02-24,21.2,0.23,70.53,1.25,Kisumu_Kenya
2022-02-25,21.39,7.59,67.86,1.41,Kisumu_Kenya
2022-02-26,21.7,2.77,69.16,1.61,Kisumu_Kenya
2022-02-27,21.82,0.2,65.15,1.32,Kisumu_Kenya
2022-02-28,21.83,0.34,60.24,1.78,Kisumu_Kenya
2022-03-01,21.72,0.12,60.26,3.47,Kisumu_Kenya
2022-03-02,20.9,0.91,63.68,4.67,Kisumu_Kenya
2022-03-03,20.74,0.17,58.72,4.04,Kisumu_Kenya
2022-03-04,21.35,0.12,56.88,3.18,Kisumu_Kenya
2022-03-05,21.33,0.14,51.9,2.94,Kisumu_Kenya
2022-03-06,21.66,2.26,58.45,2.83,Kisumu_Kenya
2022-03-07,21.92,0.48,58.32,2.64,Kisumu_Kenya
2022-03-08,22.28,1.37,62.38,1.52,Kisumu_Kenya
2022-03-09,22.3,0.12,57.29,2.15,Kisumu_Kenya
2022-03-10,21.59,0.04,54.72,3.88,Kisumu_Kenya
2022-03-11,21.64,0.02,53.32,2.67,Kisumu_Kenya
2022-03-12,21.75,0.0,52.23,2.55,Kisumu_Kenya
2022-03-13,21.45,0.04,53.04,1.67,Kisumu_Kenya
2022-03-14,22.09,0.05,57.63,1.44,Kisumu_Kenya
2022-03-15,22.87,0.13,57.67,1.67,Kisumu_Kenya
2022-03-16,22.93,0.65,57.47,0.82,Kisumu_Kenya
2022-03-17,22.25,0.29,64.35,0.91,Kisumu_Kenya
2022-03-18,22.19,0.43,57.98,1.72,Kisumu_Kenya
2022-03-19,22.5,1.0,59.91,0.8,Kisumu_Kenya
2022-03-20,23.43,0.68,60.28,1.12,Kisumu_Kenya
2022-03-21,23.45,0.38,54.86,1.07,Kisumu_Kenya
2022-03-22,23.29,0.31,55.28,1.83,Kisumu_Kenya
2022-03-23,23.42,0.78,57.73,1.17,Kisumu_Kenya
2022-03-24,23.27,4.27,61.25,0.81,Kisumu_Kenya
2022-03-25,22.79,6.49,67.31,0.92,Kisumu_Kenya
2022-03-26,22.25,9.79,71.29,1.15,Kisumu_Kenya
2022-03-27,22.04,12.29,71.86,2.0,Kisumu_Kenya
2022-03-28,21.39,26.42,77.04,1.53,Kisumu_Kenya
2022-03-29,21.14,20.84,78.21,1.72,Kisumu_Kenya
2022-03-30,21.61,1.32,68.32,3.69,Kisumu_Kenya
2022-03-31,21.56,11.8,70.64,3.33,Kisumu_Kenya
2022-04-01,21.66,3.64,69.47,3.36,Kisumu_Kenya
2022-04-02,21.48,1.18,67.55,4.82,Kisumu_Kenya
2022-04-03,21.28,0.38,62.92,4.68,Kisumu_Kenya
2022-04-04,22.08,0.33,61.23,2.73,Kisumu_Kenya
2022-04-05,22.21,1.04,65.53,1.87,Kisumu_Kenya
2022-04-06,21.66,0.21,63.15,1.9,Kisumu_Kenya
2022-04-07,21.82,0.08,62.89,1.84,Kisumu_Kenya
2022-04-08,21.77,0.23,64.62,1.45,Kisumu_Kenya
2022-04-09,22.46,0.16,62.28,1.53,Kisumu_Kenya
2022-04-10,22.92,0.05,58.62,1.89,Kisumu_Kenya
2022-04-11,22.45,2.92,60.17,2.27,Kisumu_Kenya
2022-04-12,22.49,2.0,64.71,0.96,Kisumu_Kenya
2022-04-13,22.1,3.59,71.02,0.74,Kisumu_Kenya
2022-04-14,22.76,3.59,67.6,1.04,Kisumu_Kenya
2022-04-15,21.87,11.34,72.47,1.37,Kisumu_Kenya
2022-04-16,20.91,2.38,74.85,1.19,Kisumu_Kenya
2022-04-17,21.46,6.71,71.29,0.86,Kisumu_Kenya
2022-04-18,22.33,29.98,68.6,0.9,Kisumu_Kenya
2022-04-19,22.04,7.73,75.03,1.0,Kisumu_Kenya
2022-04-20,21.64,8.63,74.31,1.63,Kisumu_Kenya
2022-04-21,20.55,30.61,81.79,1.54,Kisumu_Kenya
2022-04-22,19.55,20.55,86.62,1.23,Kisumu_Kenya
2022-04-23,19.8,11.32,83.67,1.03,Kisumu_Kenya
2022-04-24,19.73,10.79,82.06,0.77,Kisumu_Kenya
2022-04-25,20.27,5.6,79.67,1.41,Kisumu_Kenya
2022-04-26,19.42,39.77,83.65,1.63,Kisumu_Kenya
2022-04-27,20.17,21.55,78.27,0.76,Kisumu_Kenya
2022-04-28,20.33,9.69,74.54,0.75,Kisumu_Kenya
2022-04-29,20.71,5.69,72.82,1.2,Kisumu_Kenya
2022-04-30,20.8,13.41,75.51,0.7,Kisumu_Kenya
2022-05-01,20.24,17.46,83.5,0.88,Kisumu_Kenya
2022-05-02,19.53,11.0,85.18,0.97,Kisumu_Kenya
2022-05-03,20.32,25.7,80.49,0.82,Kisumu_Kenya
2022-05-04,20.07,9.86,79.21,1.38,Kisumu_Kenya
2022-05-05,21.17,5.2,74.59,1.15,Kisumu_Kenya
2022-05-06,20.32,50.85,80.12,1.05,Kisumu_Kenya
2022-05-07,21.25,5.97,76.4,1.0,Kisumu_Kenya
2022-05-08,21.15,10.18,78.94,0.86,Kisumu_Kenya
2022-05-09,21.61,1.55,73.49,1.04,Kisumu_Kenya
2022-05-10,21.71,0.63,69.39,0.95,Kisumu_Kenya
2022-05-11,21.69,0.53,70.9,0.62,Kisumu_Kenya
2022-05-12,20.98,5.53,76.46,1.04,Kisumu_Kenya
2022-05-13,21.23,6.86,74.15,1.06,Kisumu_Kenya
2022-05-14,21.05,7.62,75.59,0.81,Kisumu_Kenya
2022-05-15,21.35,0.15,68.67,1.17,Kisumu_Kenya
2022-05-16,20.97,0.85,68.58,0.84,Kisumu_Kenya
2022-05-17,20.98,2.92,72.77,0.86,Kisumu_Kenya
2022-05-18,20.27,24.77,81.68,0.9,Kisumu_Kenya
2022-05-19,19.66,12.83,82.4,1.15,Kisumu_Kenya
2022-05-20,21.34,3.4,73.89,0.79,Kisumu_Kenya
2022-05-21,21.56,2.81,73.0,0.6,Kisumu_Kenya
2022-05-22,20.9,15.63,80.37,1.27,Kisumu_Kenya
2022-05-23,19.38,2.58,83.82,1.49,Kisumu_Kenya
2022-05-24,20.66,0.95,76.01,1.16,Kisumu_Kenya
2022-05-25,19.59,2.64,83.54,1.24,Kisumu_Kenya
2022-05-26,18.95,4.3,85.92,1.19,Kisumu_Kenya
2022-05-27,20.3,3.94,78.63,1.18,Kisumu_Kenya
2022-05-28,18.62,32.66,90.71,1.28,Kisumu_Kenya
2022-05-29,18.05,8.85,87.47,1.11,Kisumu_Kenya
2022-05-30,17.75,12.35,89.96,1.28,Kisumu_Kenya
2022-05-31,19.57,6.19,78.37,0.66,Kisumu_Kenya
2022-06-01,20.27,0.37,74.25,0.64,Kisumu_Kenya
2022-06-02,20.36,0.34,71.26,1.35,Kisumu_Kenya
2022-06-03,19.82,0.06,69.24,1.5,Kisumu_Kenya
2022-06-04,19.77,0.15,68.15,1.34,Kisumu_Kenya
2022-06-05,19.55,0.32,70.11,1.32,Kisumu_Kenya
2022-06-06,19.7,0.76,72.92,1.02,Kisumu_Kenya
2022-06-07,18.86,10.29,81.63,1.56,Kisumu_Kenya
2022-06-08,18.53,10.55,80.9,1.54,Kisumu_Kenya
2022-06-09,18.28,19.97,86.08,1.25,Kisumu_Kenya
2022-06-10,18.91,11.08,79.32,1.15,Kisumu_Kenya
2022-06-11,20.12,6.37,75.3,0.79,Kisumu_Kenya
2022-06-12,20.05,12.09,76.52,0.77,Kisumu_Kenya
2022-06-13,19.85,9.77,77.93,1.02,Kisumu_Kenya
2022-06-14,19.96,3.78,75.53,1.1,Kisumu_Kenya
2022-06-15,20.32,1.28,73.75,0.7,Kisumu_Kenya
2022-06-16,20.64,4.63,73.01,0.86,Kisumu_Kenya
2022-06-17,20.61,0.48,67.52,0.78,Kisumu_Kenya
2022-06-18,20.48,1.13,67.31,0.85,Kisumu_Kenya
2022-06-19,20.44,13.83,76.1,0.82,Kisumu_Kenya
2022-06-20,17.53,7.58,86.43,1.24,Kisumu_Kenya
2022-06-21,18.71,0.7,74.29,1.49,Kisumu_Kenya
2022-06-22,18.66,2.07,82.3,1.18,Kisumu_Kenya
2022-06-23,19.19,5.69,81.01,1.36,Kisumu_Kenya
2022-06-24,17.86,7.85,85.62,1.57,Kisumu_Kenya
2022-06-25,17.85,3.39,84.77,1.22,Kisumu_Kenya
2022-06-26,18.24,1.43,80.53,1.58,Kisumu_Kenya
2022-06-27,18.55,0.32,75.77,1.58,Kisumu_Kenya
2022-06-28,18.99,0.84,77.17,1.36,Kisumu_Kenya
2022-06-29,18.81,0.46,74.09,1.34,Kisumu_Kenya
2022-06-30,19.68,0.08,71.13,0.93,Kisumu_Kenya
2022-07-01,19.7,0.14,71.87,0.86,Kisumu_Kenya
2022-07-02,18.89,0.58,78.25,1.39,Kisumu_Kenya
2022-07-03,19.12,0.21,73.04,1.58,Kisumu_Kenya
2022-07-04,19.55,0.09,71.44,1.07,Kisumu_Kenya
2022-07-05,18.21,0.66,80.3,1.52,Kisumu_Kenya
2022-07-06,18.96,0.36,72.05,1.06,Kisumu_Kenya
2022-07-07,19.5,0.26,70.37,1.13,Kisumu_Kenya
2022-07-08,19.15,0.49,76.53,1.08,Kisumu_Kenya
2022-07-09,18.86,0.61,76.09,0.95,Kisumu_Kenya
2022-07-10,18.66,7.82,76.79,1.34,Kisumu_Kenya
2022-07-11,19.66,2.44,73.01,1.17,Kisumu_Kenya
2022-07-12,19.41,6.63,75.58,0.84,Kisumu_Kenya
2022-07-13,19.48,2.09,68.51,1.54,Kisumu_Kenya
2022-07-14,19.82,0.97,69.71,1.0,Kisumu_Kenya
2022-07-15,19.75,1.19,75.84,1.1,Kisumu_Kenya
2022-07-16,18.19,1.16,80.03,1.44,Kisumu_Kenya
2022-07-17,18.95,5.27,74.48,1.2,Kisumu_Kenya
2022-07-18,18.84,5.22,77.68,1.88,Kisumu_Kenya
2022-07-19,18.96,2.87,76.75,1.15,Kisumu_Kenya
2022-07-20,19.28,2.11,69.64,1.47,Kisumu_Kenya
2022-07-21,19.21,5.97,74.55,1.16,Kisumu_Kenya
2022-07-22,19.77,2.61,72.68,1.42,Kisumu_Kenya
2022-07-23,19.46,8.73,77.05,0.94,Kisumu_Kenya
2022-07-24,19.37,9.64,77.19,1.04,Kisumu_Kenya
2022-07-25,19.63,7.81,76.01,1.3,Kisumu_Kenya
2022-07-26,19.77,5.48,72.71,1.66,Kisumu_Kenya
2022-07-27,19.2,11.37,76.76,1.46,Kisumu_Kenya
2022-07-28,19.11,17.8,81.24,0.78,Kisumu_Kenya
2022-07-29,19.67,47.08,80.62,0.99,Kisumu_Kenya
2022-07-30,19.91,12.35,79.42,1.43,Kisumu_Kenya
2022-07-31,18.32,39.17,88.22,2.9,Kisumu_Kenya
2022-08-01,18.82,19.26,81.21,1.61,Kisumu_Kenya
2022-08-02,18.09,41.18,85.6,1.6,Kisumu_Kenya
2022-08-03,18.38,6.29,79.07,1.27,Kisumu_Kenya
2022-08-04,18.64,4.74,76.23,1.16,Kisumu_Kenya
2022-08-05,19.56,1.85,75.53,1.1,Kisumu_Kenya
2022-08-06,19.39,3.33,74.24,1.06,Kisumu_Kenya
2022-08-07,19.47,2.01,74.72,1.13,Kisumu_Kenya
2022-08-08,19.7,3.78,78.67,1.27,Kisumu_Kenya
2022-08-09,19.44,7.68,80.97,1.24,Kisumu_Kenya
2022-08-10,19.42,8.03,78.5,1.31,Kisumu_Kenya
2022-08-11,19.96,1.95,72.55,1.12,Kisumu_Kenya
2022-08-12,19.02,7.65,81.47,0.95,Kisumu_Kenya
2022-08-13,19.05,13.84,81.64,1.69,Kisumu_Kenya
2022-08-14,19.48,6.07,82.42,1.41,Kisumu_Kenya
2022-08-15,18.55,33.69,88.52,2.12,Kisumu_Kenya
2022-08-16,17.98,18.66,85.27,1.31,Kisumu_Kenya
2022-08-17,18.52,11.98,85.0,1.29,Kisumu_Kenya
2022-08-18,19.09,3.03,74.76,1.55,Kisumu_Kenya
2022-08-19,19.24,1.53,76.07,1.16,Kisumu_Kenya
2022-08-20,19.69,7.16,79.85,1.08,Kisumu_Kenya
2022-08-21,19.42,6.74,81.75,1.61,Kisumu_Kenya
2022-08-22,20.43,0.75,72.53,1.0,Kisumu_Kenya
2022-08-23,19.59,4.35,73.11,1.47,Kisumu_Kenya
2022-08-24,19.93,5.89,71.97,1.14,Kisumu_Kenya
2022-08-25,18.93,4.47,75.35,1.59,Kisumu_Kenya
2022-08-26,18.28,18.2,82.4,1.15,Kisumu_Kenya
2022-08-27,18.84,7.23,77.41,1.09,Kisumu_Kenya
2022-08-28,18.28,8.3,84.11,1.56,Kisumu_Kenya
2022-08-29,18.93,9.02,81.55,0.97,Kisumu_Kenya
2022-08-30,19.24,6.32,82.68,1.43,Kisumu_Kenya
2022-08-31,19.16,9.97,82.34,1.6,Kisumu_Kenya
2022-09-01,19.44,24.09,78.32,1.18,Kisumu_Kenya
2022-09-02,19.52,13.19,79.54,1.42,Kisumu_Kenya
2022-09-03,19.03,13.64,83.62,1.54,Kisumu_Kenya
2022-09-04,18.94,7.86,82.84,1.33,Kisumu_Kenya
2022-09-05,18.74,11.6,81.36,1.61,Kisumu_Kenya
2022-09-06,18.14,16.36,80.69,1.32,Kisumu_Kenya
2022-09-07,18.88,12.22,79.41,1.58,Kisumu_Kenya
2022-09-08,19.31,6.74,80.18,1.33,Kisumu_Kenya
2022-09-09,19.93,12.91,79.17,1.12,Kisumu_Kenya
2022-09-10,19.79,15.88,83.06,1.56,Kisumu_Kenya
2022-09-11,20.3,5.7,78.7,1.12,Kisumu_Kenya
2022-09-12,19.43,13.4,83.95,1.16,Kisumu_Kenya
2022-09-13,18.71,46.61,86.26,1.14,Kisumu_Kenya
2022-09-14,18.76,21.46,83.68,1.06,Kisumu_Kenya
2022-09-15,20.34,2.68,74.71,0.84,Kisumu_Kenya
2022-09-16,20.04,7.24,75.42,1.11,Kisumu_Kenya
2022-09-17,20.25,9.87,75.8,1.03,Kisumu_Kenya
2022-09-18,20.09,23.93,80.66,1.12,Kisumu_Kenya
2022-09-19,21.01,3.58,72.8,0.66,Kisumu_Kenya
2022-09-20,21.18,3.81,71.35,0.75,Kisumu_Kenya
2022-09-21,20.88,1.54,70.01,0.91,Kisumu_Kenya
2022-09-22,21.06,3.29,70.34,0.78,Kisumu_Kenya
2022-09-23,21.27,1.77,67.69,0.81,Kisumu_Kenya
2022-09-24,20.95,1.6,68.49,0.89,Kisumu_Kenya
2022-09-25,20.2,2.98,73.34,0.88,Kisumu_Kenya
2022-09-26,20.71,1.34,69.12,1.88,Kisumu_Kenya
2022-09-27,20.73,1.56,68.35,1.25,Kisumu_Kenya
2022-09-28,20.3,0.02,62.35,1.47,Kisumu_Kenya
2022-09-29,20.0,2.26,70.38,0.95,Kisumu_Kenya
2022-09-30,19.76,1.19,76.42,0.87,Kisumu_Kenya
2022-10-01,19.85,5.36,78.22,0.71,Kisumu_Kenya
2022-10-02,20.28,5.77,76.36,0.95,Kisumu_Kenya
2022-10-03,20.03,21.7,77.88,1.36,Kisumu_Kenya
2022-10-04,19.06,39.71,84.34,1.04,Kisumu_Kenya
2022-10-05,20.72,3.06,73.68,0.71,Kisumu_Kenya
2022-10-06,20.76,2.47,75.16,0.67,Kisumu_Kenya
2022-10-07,20.6,4.49,75.36,0.95,Kisumu_Kenya
2022-10-08,19.29,10.6,76.29,1.4,Kisumu_Kenya
2022-10-09,19.66,2.07,72.04,1.18,Kisumu_Kenya
2022-10-10,20.41,2.95,70.22,0.56,Kisumu_Kenya
2022-10-11,20.48,6.58,73.45,0.74,Kisumu_Kenya
2022-10-12,20.54,3.23,71.04,0.96,Kisumu_Kenya
2022-10-13,20.75,1.92,72.17,0.92,Kisumu_Kenya
2022-10-14,21.09,2.08,71.38,0.84,Kisumu_Kenya
2022-10-15,20.47,2.71,75.59,0.81,Kisumu_Kenya
2022-10-16,19.37,1.82,74.99,1.03,Kisumu_Kenya
2022-10-17,20.66,1.24,71.17,1.29,Kisumu_Kenya
2022-10-18,20.47,12.23,76.56,0.83,Kisumu_Kenya
2022-10-19,19.63,5.62,81.15,0.77,Kisumu_Kenya
2022-10-20,20.99,1.57,73.34,1.12,Kisumu_Kenya
2022-10-21,20.9,0.6,69.7,1.38,Kisumu_Kenya
2022-10-22,20.49,0.75,67.08,1.0,Kisumu_Kenya
2022-10-23,20.47,0.05,65.38,1.64,Kisumu_Kenya
2022-10-24,20.78,0.01,65.5,1.97,Kisumu_Kenya
2022-10-25,21.04,0.11,66.62,1.52,Kisumu_Kenya
2022-10-26,21.76,0.2,67.69,1.53,Kisumu_Kenya
2022-10-27,21.61,0.28,67.14,1.5,Kisumu_Kenya
2022-10-28,21.07,3.31,72.68,1.22,Kisumu_Kenya
2022-10-29,20.98,0.63,72.28,2.18,Kisumu_Kenya
2022-10-30,21.4,0.06,67.26,1.88,Kisumu_Kenya
2022-10-31,21.11,0.6,68.48,1.96,Kisumu_Kenya
2022-11-01,20.78,22.38,77.21,2.08,Kisumu_Kenya
2022-11-02,20.7,3.93,75.26,1.94,Kisumu_Kenya
2022-11-03,20.19,8.36,78.26,1.51,Kisumu_Kenya
2022-11-04,20.58,5.24,75.11,1.23,Kisumu_Kenya
2022-11-05,20.47,2.66,77.66,1.47,Kisumu_Kenya
2022-11-06,20.85,3.1,73.83,2.12,Kisumu_Kenya
2022-11-07,21.1,7.21,76.05,1.68,Kisumu_Kenya
2022-11-08,20.65,10.1,75.82,1.44,Kisumu_Kenya
2022-11-09,20.94,1.0,72.04,1.89,Kisumu_Kenya
2022-11-10,20.09,0.67,72.29,1.44,Kisumu_Kenya
2022-11-11,19.59,10.98,80.97,0.9,Kisumu_Kenya
2022-11-12,18.84,15.65,84.97,1.3,Kisumu_Kenya
2022-11-13,19.95,1.83,74.29,1.24,Kisumu_Kenya
2022-11-14,20.19,3.29,74.77,0.75,Kisumu_Kenya
2022-11-15,19.99,6.84,77.43,0.99,Kisumu_Kenya
2022-11-16,20.37,6.93,75.08,1.68,Kisumu_Kenya
2022-11-17,19.44,15.62,80.36,1.38,Kisumu_Kenya
2022-11-18,19.85,1.31,71.37,2.59,Kisumu_Kenya
2022-11-19,19.46,2.08,72.16,1.35,Kisumu_Kenya
2022-11-20,20.03,6.43,74.05,1.77,Kisumu_Kenya
2022-11-21,20.26,0.17,71.79,1.16,Kisumu_Kenya
2022-11-22,19.68,3.15,75.45,1.31,Kisumu_Kenya
2022-11-23,19.97,14.49,74.65,2.52,Kisumu_Kenya
2022-11-24,20.21,8.08,74.02,2.41,Kisumu_Kenya
2022-11-25,20.33,6.72,74.17,2.55,Kisumu_Kenya
2022-11-26,20.16,1.07,73.2,2.7,Kisumu_Kenya
2022-11-27,20.49,0.21,70.61,2.28,Kisumu_Kenya
2022-11-28,20.27,5.4,76.18,1.28,Kisumu_Kenya
2022-11-29,19.94,1.7,77.21,2.73,Kisumu_Kenya
2022-11-30,20.28,2.73,75.63,3.33,Kisumu_Kenya
2022-12-01,19.6,0.46,73.23,3.82,Kisumu_Kenya
2022-12-02,19.65,1.03,74.37,3.56,Kisumu_Kenya
2022-12-03,20.06,0.82,74.02,3.61,Kisumu_Kenya
2022-12-04,20.17,1.51,74.76,3.53,Kisumu_Kenya
2022-12-05,20.19,0.46,72.16,3.84,Kisumu_Kenya
2022-12-06,20.56,1.62,73.14,2.41,Kisumu_Kenya
2022-12-07,20.78,10.76,72.66,1.35,Kisumu_Kenya
2022-12-08,20.47,9.87,73.14,1.92,Kisumu_Kenya
2022-12-09,20.03,6.65,73.32,2.21,Kisumu_Kenya
2022-12-10,20.04,6.93,73.8,0.62,Kisumu_Kenya
2022-12-11,20.2,19.19,76.72,1.05,Kisumu_Kenya
2022-12-12,20.16,12.46,78.21,1.22,Kisumu_Kenya
2022-12-13,20.03,22.62,80.1,1.67,Kisumu_Kenya
2022-12-14,20.11,3.43,73.91,2.03,Kisumu_Kenya
2022-12-15,20.03,0.13,67.83,1.67,Kisumu_Kenya
2022-12-16,20.38,0.19,67.23,1.53,Kisumu_Kenya
2022-12-17,20.37,1.85,70.86,1.48,Kisumu_Kenya
2022-12-18,20.65,0.31,70.23,2.28,Kisumu_Kenya
2022-12-19,20.54,2.38,74.13,2.27,Kisumu_Kenya
2022-12-20,20.56,3.1,70.71,2.27,Kisumu_Kenya
2022-12-21,20.19,2.55,70.93,1.4,Kisumu_Kenya
2022-12-22,20.05,2.47,74.85,1.37,Kisumu_Kenya
2022-12-23,20.5,3.18,73.76,1.74,Kisumu_Kenya
2022-12-24,20.66,2.15,73.47,1.76,Kisumu_Kenya
2022-12-25,20.2,5.33,75.89,1.02,Kisumu_Kenya
2022-12-26,20.54,4.49,74.8,1.37,Kisumu_Kenya
2022-12-27,18.8,18.59,83.09,1.23,Kisumu_Kenya
2022-12-28,20.48,0.38,72.43,1.6,Kisumu_Kenya
2022-12-29,19.89,0.79,71.28,3.56,Kisumu_Kenya
2022-12-30,19.27,0.01,67.1,4.68,Kisumu_Kenya
2022-12-31,18.89,0.02,67.03,4.37,Kisumu_Kenya
2023-01-01,18.84,0.0,66.47,4.15,Kisumu_Kenya
